image_id;data1;data2
real_data_2_id177.jpg;26620;
real_data_2_id178.jpg;95692;0
real_data_2_id179.jpg;26030;
real_data_2_id18.jpg;83972;0
real_data_2_id180.jpg;5130;
real_data_2_id181.jpg;03238;
real_data_2_id182.jpg;0330;
real_data_2_id183.jpg;41330;
real_data_2_id185.jpg;;
real_data_2_id186.jpg;0130;
real_data_2_id187.jpg;0270;
real_data_2_id188.jpg;;
real_data_2_id189.jpg;01333;43
real_data_2_id19.jpg;760;
real_data_2_id190.jpg;01790;5
real_data_2_id192.jpg;070;
real_data_2_id193.jpg;00882;40
real_data_2_id194.jpg;00979;6
real_data_2_id195.jpg;;
real_data_2_id196.jpg;0;
real_data_2_id197.jpg;34;
real_data_2_id198.jpg;;
real_data_2_id199.jpg;082;
real_data_2_id20.jpg;1883;
real_data_2_id200.jpg;01935;3
real_data_2_id201.jpg;31560;
real_data_2_id202.jpg;4043;
real_data_2_id203.jpg;19618;1
real_data_2_id204.jpg;06663;
real_data_2_id206.jpg;;
real_data_2_id207.jpg;62;
real_data_2_id208.jpg;432;
real_data_2_id209.jpg;06841;7535
real_data_2_id21.jpg;68549;
real_data_2_id210.jpg;0;
real_data_2_id211.jpg;08828;8
real_data_2_id212.jpg;04482;2
real_data_2_id213.jpg;01841;923
real_data_2_id215.jpg;02048;63
real_data_2_id216.jpg;03548;
real_data_2_id218.jpg;0379;
real_data_2_id219.jpg;087;
real_data_2_id22.jpg;129;
real_data_2_id220.jpg;048;
real_data_2_id221.jpg;01838;8231
real_data_2_id222.jpg;02027;32
real_data_2_id223.jpg;02201;4
real_data_2_id224.jpg;23;
real_data_2_id225.jpg;0808;
real_data_2_id226.jpg;13948;
real_data_2_id227.jpg;15651;0
real_data_2_id228.jpg;68386;2
real_data_2_id23.jpg;67044;0
real_data_2_id231.jpg;83907;73
real_data_2_id232.jpg;2901;
real_data_2_id233.jpg;030;
real_data_2_id234.jpg;3613;
real_data_2_id235.jpg;85333;
real_data_2_id236.jpg;15520;
real_data_2_id237.jpg;7487;
real_data_2_id238.jpg;88200;
real_data_2_id24.jpg;09415;85
real_data_2_id240.jpg;18045;28
real_data_2_id241.jpg;03934;0
real_data_2_id242.jpg;00186;4
real_data_2_id243.jpg;00348;
real_data_2_id244.jpg;04857;
real_data_2_id245.jpg;03327;0
real_data_2_id248.jpg;7567;
real_data_2_id249.jpg;09957;9
real_data_2_id250.jpg;70004;7
real_data_2_id251.jpg;03082;13
real_data_2_id252.jpg;;
real_data_2_id253.jpg;062;
real_data_2_id254.jpg;70;
real_data_2_id255.jpg;0;
real_data_2_id256.jpg;01842;0
real_data_2_id257.jpg;02783;50
real_data_2_id258.jpg;8657;
real_data_2_id259.jpg;14507;94
real_data_2_id26.jpg;4065;
real_data_2_id260.jpg;18142;37
real_data_2_id261.jpg;44472;0
real_data_2_id264.jpg;41191;
real_data_2_id265.jpg;16702;
real_data_2_id266.jpg;003;
real_data_2_id267.jpg;87302;41
real_data_2_id268.jpg;07208;77
real_data_2_id269.jpg;3538;
real_data_2_id27.jpg;03807;28
real_data_2_id270.jpg;07345;28
real_data_2_id272.jpg;0788;
real_data_2_id273.jpg;08024;8
real_data_2_id274.jpg;08190;4
real_data_2_id275.jpg;08367;9
real_data_2_id276.jpg;14818;
real_data_2_id277.jpg;;
real_data_2_id278.jpg;02054;
real_data_2_id28.jpg;04630;80
real_data_2_id280.jpg;;
real_data_2_id281.jpg;1;
real_data_2_id282.jpg;8;
real_data_2_id283.jpg;790;
real_data_2_id284.jpg;07280;
real_data_2_id285.jpg;80072;7280
real_data_2_id287.jpg;27310;5860
real_data_2_id288.jpg;28772;054
real_data_2_id289.jpg;29433;0
real_data_2_id29.jpg;05350;3
real_data_2_id290.jpg;30228;805
real_data_2_id291.jpg;2022;
real_data_2_id292.jpg;;
real_data_2_id293.jpg;26040;
real_data_2_id296.jpg;;
real_data_2_id297.jpg;02685;99
real_data_2_id298.jpg;05117;9
real_data_2_id299.jpg;21786;0
real_data_2_id3.jpg;02286;17
real_data_2_id30.jpg;8743;
real_data_2_id301.jpg;08;
real_data_2_id302.jpg;00219;8
real_data_2_id303.jpg;0425;
real_data_2_id304.jpg;02102;2
real_data_2_id305.jpg;818;
real_data_2_id306.jpg;86443;8
real_data_2_id307.jpg;1;
real_data_2_id308.jpg;04119;90
real_data_2_id309.jpg;01377;2
real_data_2_id310.jpg;24335;393
real_data_2_id311.jpg;27539;893
real_data_2_id313.jpg;13098;80
real_data_2_id314.jpg;8232;
real_data_2_id315.jpg;196;
real_data_2_id316.jpg;21303;
real_data_2_id317.jpg;38714;8
real_data_2_id318.jpg;8434;
real_data_2_id319.jpg;02208;
real_data_2_id32.jpg;03245;20
real_data_2_id320.jpg;02252;2
real_data_2_id321.jpg;0578;
real_data_2_id322.jpg;03380;
real_data_2_id323.jpg;07784;
real_data_2_id325.jpg;89750;
real_data_2_id327.jpg;26970;
real_data_2_id328.jpg;28901;
real_data_2_id329.jpg;09306;
real_data_2_id33.jpg;05500;8
real_data_2_id330.jpg;22302;0
real_data_2_id331.jpg;04;
real_data_2_id332.jpg;02888;
real_data_2_id333.jpg;;
real_data_2_id334.jpg;;
real_data_2_id335.jpg;28;
real_data_2_id337.jpg;02863;293
real_data_2_id338.jpg;09400;2
real_data_2_id339.jpg;03234;0
real_data_2_id34.jpg;6684;
real_data_2_id340.jpg;09413;
real_data_2_id342.jpg;45;
real_data_2_id343.jpg;;
real_data_2_id344.jpg;03394;
real_data_2_id345.jpg;;
real_data_2_id346.jpg;;
real_data_2_id349.jpg;2488;
real_data_2_id35.jpg;57435;78
real_data_2_id350.jpg;8;
real_data_2_id351.jpg;08951;
real_data_2_id352.jpg;0220;
real_data_2_id353.jpg;;
real_data_2_id354.jpg;8;
real_data_2_id355.jpg;;
real_data_2_id356.jpg;02770;
real_data_2_id357.jpg;00704;9771
real_data_2_id360.jpg;05852;3
real_data_2_id361.jpg;04470;
real_data_2_id362.jpg;;
real_data_2_id363.jpg;014;
real_data_2_id364.jpg;;
real_data_2_id365.jpg;01348;
real_data_2_id367.jpg;;
real_data_2_id368.jpg;22;
real_data_2_id369.jpg;05487;80
real_data_2_id37.jpg;02038;
real_data_2_id370.jpg;08;
real_data_2_id371.jpg;0;
real_data_2_id372.jpg;72474;0027
real_data_2_id373.jpg;03423;3
real_data_2_id374.jpg;05148;034
real_data_1_id608.jpg;00610;97
real_data_1_id623.jpg;01477;27
real_data_1_id638.jpg;52696;001
real_data_1_id656.jpg;;
real_data_1_id671.jpg;00248;
real_data_1_id691.jpg;14704;8
real_data_1_id707.jpg;01863;00
real_data_1_id725.jpg;77007;
real_data_1_id741.jpg;00480;
real_data_1_id758.jpg;01366;0
real_data_1_id8.jpg;18071;
real_data_1_id95.jpg;208;
real_data_2_id108.jpg;03495;3
real_data_2_id123.jpg;70714;70
real_data_2_id376.jpg;02098;
real_data_2_id377.jpg;02342;34
real_data_2_id378.jpg;82890;
real_data_2_id379.jpg;08370;
real_data_2_id38.jpg;20354;780
real_data_2_id380.jpg;3080;
real_data_2_id381.jpg;87432;0
real_data_2_id382.jpg;77230;
real_data_2_id383.jpg;01048;
real_data_2_id385.jpg;853;
real_data_2_id386.jpg;76681;0
real_data_2_id387.jpg;760;
real_data_2_id388.jpg;14282;500
real_data_2_id39.jpg;02330;13
real_data_2_id390.jpg;38900;
real_data_2_id393.jpg;0148;
real_data_2_id394.jpg;01718;
real_data_2_id395.jpg;01810;235
real_data_2_id396.jpg;01880;3
real_data_2_id397.jpg;0448;
real_data_2_id398.jpg;04571;
real_data_2_id399.jpg;36783;
real_data_2_id4.jpg;2408;
real_data_2_id40.jpg;46904;
real_data_2_id401.jpg;6;
real_data_2_id402.jpg;02788;9
real_data_2_id403.jpg;0567;
real_data_2_id404.jpg;00;
real_data_2_id405.jpg;01674;5
real_data_2_id406.jpg;80714;0
real_data_2_id408.jpg;037;
real_data_2_id409.jpg;01689;997
real_data_2_id41.jpg;42288;
real_data_2_id410.jpg;01751;94
real_data_2_id411.jpg;01811;881
real_data_2_id413.jpg;01953;77
real_data_2_id414.jpg;01661;84
real_data_2_id415.jpg;01739;2
real_data_2_id416.jpg;01849;840
real_data_2_id417.jpg;01925;
real_data_2_id418.jpg;01989;92
real_data_2_id419.jpg;30200;
real_data_2_id42.jpg;07824;
real_data_2_id420.jpg;04655;
real_data_2_id421.jpg;01106;
real_data_2_id423.jpg;09428;0
real_data_2_id424.jpg;01441;237
real_data_2_id425.jpg;01490;53
real_data_2_id426.jpg;01545;860
real_data_2_id427.jpg;01588;88
real_data_2_id428.jpg;07;
real_data_2_id43.jpg;04584;8
real_data_2_id430.jpg;01463;95
real_data_2_id431.jpg;01522;561
real_data_2_id432.jpg;16038;
real_data_2_id433.jpg;0089;
real_data_2_id434.jpg;0083;
real_data_2_id435.jpg;;
real_data_2_id436.jpg;01971;170
real_data_2_id437.jpg;00201;272
real_data_2_id439.jpg;02115;186
real_data_2_id44.jpg;87033;9
real_data_2_id440.jpg;02175;039
real_data_2_id441.jpg;02243;161
real_data_2_id442.jpg;02299;12
real_data_2_id443.jpg;;
real_data_2_id444.jpg;0560;
real_data_2_id445.jpg;15;
real_data_2_id446.jpg;07;
real_data_2_id447.jpg;01848;
real_data_2_id448.jpg;01888;5
real_data_2_id449.jpg;06542;57
real_data_2_id450.jpg;01981;703
real_data_2_id451.jpg;08920;
real_data_2_id452.jpg;11182;0
real_data_2_id454.jpg;01330;20
real_data_2_id455.jpg;0186;
real_data_2_id456.jpg;01157;8
real_data_2_id457.jpg;04723;
real_data_2_id458.jpg;0155;
real_data_2_id459.jpg;01497;57
real_data_2_id46.jpg;35443;8
real_data_2_id460.jpg;07477;
real_data_2_id461.jpg;03480;8
real_data_2_id462.jpg;2;
real_data_2_id463.jpg;03219;2
real_data_2_id464.jpg;0317;
real_data_2_id465.jpg;033;
real_data_2_id466.jpg;03720;
real_data_2_id467.jpg;0387;
real_data_2_id469.jpg;11990;08
real_data_2_id47.jpg;0349;
real_data_2_id470.jpg;14194;3
real_data_2_id471.jpg;04528;23
real_data_2_id472.jpg;05375;8
real_data_2_id473.jpg;06284;5
real_data_2_id474.jpg;07043;7
real_data_2_id475.jpg;02951;
real_data_2_id476.jpg;04208;83
real_data_2_id477.jpg;10415;400
real_data_2_id478.jpg;11328;4
real_data_2_id479.jpg;00;
real_data_2_id48.jpg;03874;
real_data_2_id480.jpg;01;
real_data_2_id481.jpg;00887;
real_data_2_id483.jpg;2;
real_data_2_id484.jpg;00837;
real_data_2_id485.jpg;003;
real_data_2_id486.jpg;05683;
real_data_2_id487.jpg;27789;0
real_data_2_id488.jpg;06940;
real_data_2_id489.jpg;70008;
real_data_2_id49.jpg;07282;0
real_data_2_id490.jpg;7;
real_data_2_id491.jpg;0203;
real_data_2_id492.jpg;;
real_data_2_id493.jpg;08;
real_data_2_id494.jpg;86098;70
real_data_2_id495.jpg;170;
real_data_2_id496.jpg;01464;4
real_data_2_id498.jpg;08787;30
real_data_2_id499.jpg;0187;
real_data_2_id50.jpg;057;
real_data_2_id500.jpg;06814;0
real_data_2_id501.jpg;0188;
real_data_2_id502.jpg;0203;
real_data_2_id503.jpg;02330;
real_data_2_id504.jpg;04384;
real_data_2_id505.jpg;35358;96
real_data_2_id506.jpg;285;
real_data_2_id507.jpg;04070;
real_data_2_id508.jpg;23274;
real_data_2_id509.jpg;42345;0
real_data_2_id51.jpg;30424;08
real_data_2_id510.jpg;71471;
real_data_2_id512.jpg;84844;7
real_data_2_id513.jpg;20833;33
real_data_2_id514.jpg;38942;30
real_data_2_id515.jpg;370;
real_data_2_id516.jpg;87330;
real_data_2_id517.jpg;02838;3
real_data_2_id518.jpg;044;
real_data_2_id519.jpg;87627;4
real_data_2_id52.jpg;70;
real_data_2_id520.jpg;82747;4734
real_data_2_id521.jpg;20;
real_data_2_id522.jpg;0730;
real_data_2_id523.jpg;22833;70
real_data_2_id524.jpg;58620;
real_data_2_id525.jpg;;
real_data_2_id527.jpg;08830;8
real_data_2_id528.jpg;0925;
real_data_2_id529.jpg;07840;2
real_data_2_id53.jpg;88798;90
real_data_2_id530.jpg;08790;0
real_data_2_id531.jpg;08483;87
real_data_2_id532.jpg;08780;
real_data_2_id533.jpg;09238;1
real_data_2_id534.jpg;09892;3
real_data_2_id535.jpg;92800;
real_data_2_id536.jpg;0284;
real_data_2_id537.jpg;14040;3
real_data_2_id539.jpg;02568;8
real_data_2_id54.jpg;;
real_data_2_id540.jpg;01681;2
real_data_2_id542.jpg;02389;77
real_data_2_id543.jpg;02541;914
real_data_2_id544.jpg;01028;21
real_data_2_id545.jpg;800;
real_data_2_id546.jpg;14208;900
real_data_2_id547.jpg;72488;420
real_data_2_id548.jpg;02878;18
real_data_2_id549.jpg;02958;56
real_data_2_id55.jpg;00372;07
real_data_2_id550.jpg;02803;
real_data_2_id551.jpg;02732;9
real_data_2_id552.jpg;02828;
real_data_2_id553.jpg;02951;34
real_data_2_id554.jpg;08088;
real_data_2_id555.jpg;05493;2
real_data_2_id557.jpg;;
real_data_2_id558.jpg;24;
real_data_2_id559.jpg;08585;8
real_data_2_id56.jpg;01962;6300
real_data_2_id560.jpg;04094;051
real_data_2_id561.jpg;;
real_data_2_id562.jpg;7584;
real_data_2_id563.jpg;02137;
real_data_2_id564.jpg;04251;
real_data_2_id565.jpg;03234;7
real_data_2_id566.jpg;01373;00
real_data_2_id567.jpg;48483;
real_data_2_id568.jpg;04830;
real_data_2_id569.jpg;723;
real_data_2_id57.jpg;72128;0
real_data_2_id571.jpg;05437;386
real_data_2_id572.jpg;08138;0
real_data_2_id573.jpg;10127;
real_data_2_id574.jpg;08800;
real_data_2_id575.jpg;60830;
real_data_2_id576.jpg;16260;
real_data_2_id577.jpg;08468;
real_data_2_id578.jpg;03668;5
real_data_2_id58.jpg;83680;1
real_data_2_id580.jpg;40;
real_data_2_id581.jpg;67233;
real_data_2_id582.jpg;4053;
real_data_2_id584.jpg;;
real_data_2_id585.jpg;08203;4
real_data_2_id588.jpg;73527;80
real_data_2_id59.jpg;80608;0
real_data_2_id590.jpg;08984;72
real_data_2_id591.jpg;04755;61
real_data_2_id592.jpg;44809;2
real_data_2_id593.jpg;05153;155
real_data_2_id594.jpg;05328;329
real_data_2_id595.jpg;05510;68
real_data_2_id596.jpg;05886;41
real_data_2_id597.jpg;15710;
real_data_2_id598.jpg;2327;
real_data_2_id599.jpg;09182;
real_data_2_id6.jpg;83905;301
real_data_2_id60.jpg;37548;8
real_data_2_id600.jpg;04438;
real_data_2_id601.jpg;07037;0
real_data_2_id154.jpg;00514;54
real_data_2_id17.jpg;002;
real_data_2_id184.jpg;12933;8
real_data_2_id2.jpg;02167;5
real_data_2_id214.jpg;01493;3618
real_data_2_id230.jpg;03083;
real_data_2_id246.jpg;02;
real_data_2_id263.jpg;16091;
real_data_2_id279.jpg;05308;38
real_data_2_id294.jpg;53477;32
real_data_2_id31.jpg;02335;3
real_data_2_id326.jpg;1753;
real_data_2_id341.jpg;03743;8
real_data_2_id36.jpg;2248;
real_data_2_id603.jpg;42228;
real_data_2_id604.jpg;158;
real_data_2_id605.jpg;1704;
real_data_2_id606.jpg;9277;
real_data_2_id607.jpg;09463;
real_data_2_id608.jpg;15176;82
real_data_2_id609.jpg;21607;
real_data_2_id61.jpg;11638;
real_data_2_id610.jpg;02343;72
real_data_2_id611.jpg;5058;
real_data_2_id612.jpg;8;
real_data_2_id613.jpg;50899;0
real_data_2_id614.jpg;53658;0
real_data_2_id616.jpg;4298;
real_data_2_id617.jpg;23559;0
real_data_2_id619.jpg;01296;5
real_data_2_id62.jpg;38271;73
real_data_2_id620.jpg;0480;
real_data_2_id621.jpg;04398;38
real_data_2_id622.jpg;02520;81
real_data_2_id623.jpg;05489;9
real_data_2_id624.jpg;04707;4
real_data_2_id625.jpg;32;
real_data_2_id627.jpg;;
real_data_2_id628.jpg;01149;3
real_data_2_id629.jpg;69408;
real_data_2_id63.jpg;40682;3
real_data_2_id630.jpg;01443;
real_data_2_id631.jpg;01773;82
real_data_2_id632.jpg;01840;0
real_data_2_id634.jpg;;
real_data_2_id635.jpg;0;
real_data_2_id636.jpg;3087;
real_data_2_id637.jpg;04202;80
real_data_2_id638.jpg;29225;
real_data_2_id639.jpg;01380;0
real_data_2_id64.jpg;5080;
real_data_2_id640.jpg;;
real_data_2_id641.jpg;03380;
real_data_2_id642.jpg;00808;
real_data_2_id643.jpg;154;
real_data_2_id644.jpg;070;
real_data_2_id646.jpg;03283;8
real_data_2_id648.jpg;70639;
real_data_2_id649.jpg;83361;
real_data_2_id650.jpg;0733;
real_data_2_id651.jpg;84063;994
real_data_2_id652.jpg;9572;
real_data_2_id653.jpg;46362;
real_data_2_id654.jpg;11055;4
real_data_2_id657.jpg;04822;
real_data_2_id66.jpg;;
real_data_2_id660.jpg;8464;
real_data_2_id661.jpg;02822;
real_data_2_id662.jpg;42888;7
real_data_2_id663.jpg;2000;
real_data_2_id664.jpg;43388;
real_data_2_id665.jpg;42;
real_data_2_id666.jpg;08270;
real_data_2_id667.jpg;13784;4
real_data_2_id669.jpg;35506;
real_data_2_id67.jpg;80582;
real_data_2_id670.jpg;26422;
real_data_2_id671.jpg;04;
real_data_2_id672.jpg;00040;93730
real_data_2_id673.jpg;26162;
real_data_2_id674.jpg;36272;
real_data_2_id675.jpg;10382;
real_data_2_id676.jpg;0;
real_data_2_id677.jpg;0230;
real_data_2_id678.jpg;01290;78
real_data_2_id68.jpg;23588;00
real_data_2_id680.jpg;70248;340
real_data_2_id681.jpg;00434;32
real_data_2_id682.jpg;04478;47
real_data_2_id684.jpg;01104;8
real_data_2_id686.jpg;0827;
real_data_2_id687.jpg;00900;
real_data_2_id688.jpg;0278;
real_data_2_id69.jpg;08228;
real_data_2_id691.jpg;03788;3
real_data_2_id692.jpg;;
real_data_2_id693.jpg;400;
real_data_2_id694.jpg;04359;39
real_data_2_id695.jpg;01588;59
real_data_2_id696.jpg;01882;
real_data_2_id697.jpg;01805;2
real_data_2_id698.jpg;00;
real_data_2_id699.jpg;020;
real_data_2_id7.jpg;04934;8988
real_data_2_id700.jpg;02323;
real_data_2_id701.jpg;527;
real_data_2_id702.jpg;06258;2
real_data_2_id703.jpg;07072;0
real_data_2_id704.jpg;4147;
real_data_2_id705.jpg;47532;9
real_data_2_id706.jpg;830;
real_data_2_id707.jpg;2733;
real_data_2_id708.jpg;237;
real_data_2_id709.jpg;31501;62
real_data_2_id71.jpg;8877;
real_data_2_id710.jpg;42337;
real_data_2_id711.jpg;43893;3
real_data_2_id712.jpg;;
real_data_2_id713.jpg;07939;2
real_data_2_id715.jpg;808;
real_data_2_id716.jpg;7908;
real_data_2_id717.jpg;03327;
real_data_2_id718.jpg;034;
real_data_2_id719.jpg;01382;8
real_data_2_id720.jpg;0220;
real_data_2_id721.jpg;08;
real_data_2_id722.jpg;026;
real_data_2_id723.jpg;01312;8
real_data_2_id724.jpg;39828;
real_data_2_id725.jpg;48788;8
real_data_2_id726.jpg;010;
real_data_2_id727.jpg;37;
real_data_2_id728.jpg;003;
real_data_2_id73.jpg;880;
real_data_2_id731.jpg;00772;
real_data_2_id732.jpg;077;
real_data_2_id733.jpg;00747;
real_data_2_id734.jpg;072;
real_data_2_id735.jpg;0072;
real_data_2_id736.jpg;70080;0
real_data_2_id737.jpg;20527;925
real_data_2_id738.jpg;0;
real_data_2_id739.jpg;627;
real_data_2_id74.jpg;00474;76
real_data_2_id741.jpg;24;
real_data_2_id742.jpg;07;
real_data_2_id743.jpg;018;
real_data_2_id744.jpg;043;
real_data_2_id746.jpg;0739;
real_data_2_id75.jpg;15509;
real_data_2_id750.jpg;42494;0
real_data_2_id752.jpg;0;
real_data_2_id753.jpg;20;
real_data_2_id754.jpg;234;
real_data_2_id755.jpg;0177;
real_data_2_id756.jpg;20704;0
real_data_2_id757.jpg;01468;28
real_data_2_id758.jpg;0327;
real_data_2_id759.jpg;37034;8
real_data_2_id76.jpg;82171;30
real_data_2_id760.jpg;03780;
real_data_2_id763.jpg;20589;22
real_data_2_id764.jpg;00837;8
real_data_2_id765.jpg;00865;0
real_data_2_id767.jpg;02751;203
real_data_2_id768.jpg;02839;812
real_data_2_id769.jpg;02942;731
real_data_2_id77.jpg;22875;
real_data_2_id770.jpg;30283;
real_data_2_id771.jpg;03327;9
real_data_2_id772.jpg;03540;
real_data_2_id773.jpg;77822;730
real_data_2_id774.jpg;39023;0
real_data_2_id776.jpg;04203;
real_data_2_id777.jpg;04313;68
real_data_2_id779.jpg;88;
real_data_2_id78.jpg;06272;
real_data_2_id780.jpg;3480;
real_data_2_id781.jpg;70760;1
real_data_2_id783.jpg;0023;
real_data_2_id784.jpg;00338;31
real_data_2_id785.jpg;00342;672
real_data_2_id786.jpg;00328;2
real_data_2_id787.jpg;00383;340
real_data_2_id788.jpg;00394;31
real_data_2_id789.jpg;;
real_data_2_id79.jpg;24770;
real_data_2_id8.jpg;7211;
real_data_2_id80.jpg;03933;7
real_data_2_id81.jpg;08811;4
real_data_2_id82.jpg;3760;
real_data_2_id83.jpg;077;
real_data_2_id84.jpg;02328;
real_data_2_id85.jpg;24911;9
real_data_2_id87.jpg;16939;3
real_data_2_id88.jpg;1;
real_data_2_id89.jpg;880;
real_data_2_id9.jpg;802;
real_data_2_id90.jpg;29020;
real_data_2_id91.jpg;14607;4
real_data_2_id92.jpg;04487;8
real_data_2_id93.jpg;6590;
real_data_2_id94.jpg;84877;44
real_data_2_id95.jpg;;
real_data_2_id96.jpg;33807;
real_data_2_id97.jpg;56157;0
real_data_2_id98.jpg;88797;0
real_data_2_id99.jpg;93967;70
real_data_3_id0.jpg;02320;32
real_data_3_id10.jpg;62132;2
real_data_3_id100.jpg;27867;1
real_data_3_id1000.jpg;01779;09
real_data_3_id1001.jpg;62506;9
real_data_3_id1002.jpg;;
real_data_3_id1003.jpg;83323;0
real_data_3_id1004.jpg;00;
real_data_3_id1005.jpg;5856;
real_data_3_id1006.jpg;01988;1
real_data_3_id1007.jpg;2762;
real_data_3_id1008.jpg;4;
real_data_3_id1009.jpg;0183;
real_data_3_id101.jpg;02477;73
real_data_3_id1010.jpg;;
real_data_3_id1011.jpg;0287;
real_data_3_id1013.jpg;02057;6
real_data_3_id1014.jpg;90003;
real_data_3_id1015.jpg;29;
real_data_3_id1016.jpg;90734;0
real_data_3_id1017.jpg;04127;588
real_data_3_id1018.jpg;01342;3
real_data_3_id1019.jpg;04408;68
real_data_3_id102.jpg;85120;
real_data_3_id1020.jpg;02954;3
real_data_3_id1021.jpg;11714;22
real_data_3_id1022.jpg;06072;695
real_data_3_id1023.jpg;06698;67
real_data_3_id1024.jpg;01803;8
real_data_3_id1025.jpg;01694;03
real_data_3_id1026.jpg;01834;47
real_data_2_id392.jpg;01380;8
real_data_2_id407.jpg;017;
real_data_2_id422.jpg;31310;
real_data_2_id438.jpg;02072;609
real_data_2_id453.jpg;02377;6
real_data_2_id468.jpg;04047;
real_data_2_id482.jpg;009;
real_data_2_id497.jpg;;
real_data_2_id511.jpg;39930;73
real_data_2_id526.jpg;08812;
real_data_2_id541.jpg;02128;
real_data_2_id556.jpg;;
real_data_2_id570.jpg;04926;72
real_data_2_id589.jpg;40482;
real_data_3_id1029.jpg;02135;1
real_data_3_id103.jpg;;
real_data_3_id1030.jpg;02232;3
real_data_3_id1031.jpg;;
real_data_3_id1032.jpg;45030;
real_data_3_id1033.jpg;31710;1
real_data_3_id1034.jpg;58521;0
real_data_3_id1035.jpg;01430;
real_data_3_id1036.jpg;34551;0
real_data_3_id1037.jpg;80334;0
real_data_3_id1038.jpg;1706;
real_data_3_id1039.jpg;87140;7050
real_data_3_id104.jpg;10448;3
real_data_3_id1040.jpg;00;
real_data_3_id1041.jpg;07042;50
real_data_3_id1043.jpg;873;
real_data_3_id1044.jpg;0083;
real_data_3_id1045.jpg;0;
real_data_3_id1046.jpg;408;
real_data_3_id1047.jpg;87520;
real_data_3_id1048.jpg;00778;78
real_data_3_id1049.jpg;82002;78
real_data_3_id105.jpg;;
real_data_3_id1050.jpg;12230;
real_data_3_id1051.jpg;83227;0
real_data_3_id1052.jpg;84432;0
real_data_3_id1053.jpg;21442;0
real_data_3_id1054.jpg;47383;20
real_data_3_id1055.jpg;02891;
real_data_3_id1056.jpg;0120;
real_data_3_id1058.jpg;74107;
real_data_3_id1059.jpg;3820;
real_data_3_id106.jpg;19874;8
real_data_3_id1060.jpg;447;
real_data_3_id1061.jpg;02405;8
real_data_3_id1062.jpg;34218;0
real_data_3_id1063.jpg;;
real_data_3_id1064.jpg;00;
real_data_3_id1065.jpg;530;
real_data_3_id1066.jpg;03818;
real_data_3_id1067.jpg;0;
real_data_3_id1069.jpg;70200;3
real_data_3_id107.jpg;320;
real_data_3_id1070.jpg;6247;
real_data_3_id1071.jpg;02318;0
real_data_3_id1073.jpg;11;
real_data_3_id1074.jpg;61121;
real_data_3_id1075.jpg;0728;
real_data_3_id1076.jpg;;
real_data_3_id1077.jpg;;
real_data_3_id1078.jpg;07406;
real_data_3_id1079.jpg;07557;38
real_data_3_id108.jpg;02808;
real_data_3_id1080.jpg;07694;9
real_data_3_id1081.jpg;07854;0
real_data_3_id1082.jpg;01450;972
real_data_3_id1083.jpg;02003;2
real_data_3_id1084.jpg;07585;3
real_data_3_id1085.jpg;07880;
real_data_3_id1086.jpg;08010;3
real_data_3_id1088.jpg;03000;0
real_data_3_id1089.jpg;09147;2
real_data_3_id109.jpg;02558;2
real_data_3_id1090.jpg;09269;94
real_data_3_id1091.jpg;07459;
real_data_3_id1092.jpg;1014;
real_data_3_id1093.jpg;5676;
real_data_3_id1094.jpg;2;
real_data_3_id1095.jpg;2;
real_data_3_id1096.jpg;02938;
real_data_3_id1097.jpg;0343;
real_data_3_id1098.jpg;333;
real_data_3_id1099.jpg;38244;0
real_data_3_id11.jpg;81;
real_data_3_id110.jpg;02884;8
real_data_3_id1101.jpg;54756;
real_data_3_id1102.jpg;37590;0
real_data_3_id1103.jpg;29834;200
real_data_3_id1104.jpg;07;
real_data_3_id1105.jpg;847;
real_data_3_id1106.jpg;0834;
real_data_3_id1107.jpg;024;
real_data_3_id1108.jpg;02181;0
real_data_3_id1109.jpg;02375;
real_data_3_id111.jpg;03131;80
real_data_3_id1110.jpg;04527;
real_data_3_id1111.jpg;12;
real_data_3_id1112.jpg;07;
real_data_3_id1113.jpg;01735;998
real_data_3_id1114.jpg;87577;50
real_data_3_id1116.jpg;;
real_data_3_id1117.jpg;88939;3
real_data_3_id1118.jpg;84890;
real_data_3_id1119.jpg;4607;
real_data_3_id112.jpg;80033;0
real_data_3_id1120.jpg;01261;
real_data_3_id1121.jpg;87351;0
real_data_3_id1122.jpg;01810;
real_data_3_id1123.jpg;00469;
real_data_3_id1124.jpg;03832;
real_data_3_id1125.jpg;04248;
real_data_3_id1126.jpg;04030;8
real_data_3_id1127.jpg;04254;
real_data_3_id1128.jpg;47;
real_data_3_id1129.jpg;;
real_data_3_id1130.jpg;03547;8
real_data_3_id1131.jpg;04272;2
real_data_3_id1132.jpg;3884;
real_data_3_id1133.jpg;40477;
real_data_3_id1134.jpg;;
real_data_3_id1135.jpg;14913;
real_data_3_id1136.jpg;13132;
real_data_3_id1137.jpg;15545;
real_data_3_id1138.jpg;2340;
real_data_3_id1139.jpg;7;
real_data_3_id114.jpg;03929;30
real_data_3_id1140.jpg;0;
real_data_3_id1141.jpg;28680;0
real_data_3_id1142.jpg;48066;
real_data_3_id1144.jpg;7888;
real_data_3_id1147.jpg;68830;
real_data_3_id1148.jpg;2180;
real_data_3_id1149.jpg;044;
real_data_3_id115.jpg;0820;
real_data_3_id1150.jpg;10;
real_data_3_id1151.jpg;30;
